,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
193,40.98244800567627,1.8838077510516367,0.2526232242584229,0.012963302187909547,entropy,sqrt,1,10,800,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 800}",0.9034267912772586,0.9439252336448598,0.9470404984423676,0.9096573208722741,0.9657320872274143,0.933956386292835,0.023676012461059194,37
194,82.77472038269043,3.2044064781672645,0.3649437427520752,0.015777544718270337,entropy,sqrt,1,10,1600,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1600}",0.9065420560747663,0.9439252336448598,0.9439252336448598,0.9096573208722741,0.9657320872274143,0.933956386292835,0.022585132660924438,37
195,5.248588228225708,0.5493736153835967,0.10308213233947754,0.020469356768512064,entropy,sqrt,2,2,100,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.897196261682243,0.956386292834891,0.9470404984423676,0.9034267912772586,0.9657320872274143,0.933956386292835,0.02816860948400577,37
196,10.596280336380005,0.46516356961706923,0.1334890365600586,0.010803406000644125,entropy,sqrt,2,2,200,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.9003115264797508,0.9532710280373832,0.9501557632398754,0.9065420560747663,0.9626168224299065,0.9345794392523363,0.025839802309442647,35
197,20.69125018119812,0.6473678517835587,0.171693754196167,0.016989456418600783,entropy,sqrt,2,2,400,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400}",0.9065420560747663,0.9532710280373832,0.9501557632398754,0.9065420560747663,0.9626168224299065,0.9358255451713398,0.02425909325100534,19
198,40.55874800682068,0.6629248850837968,0.23501462936401368,0.03649860301843877,entropy,sqrt,2,2,800,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 800}",0.9065420560747663,0.9532710280373832,0.9470404984423676,0.9096573208722741,0.9657320872274143,0.9364485981308412,0.02393691303713215,13
199,80.57498660087586,3.0004005606822153,0.35753436088562013,0.02778657362688727,entropy,sqrt,2,2,1600,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1600}",0.9096573208722741,0.9532710280373832,0.9501557632398754,0.9065420560747663,0.9626168224299065,0.9364485981308412,0.0235279845339554,13
200,5.197490262985229,0.27983176033376,0.11186151504516602,0.011522085886991183,entropy,sqrt,2,5,100,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8940809968847352,0.9501557632398754,0.9439252336448598,0.897196261682243,0.9657320872274143,0.9302180685358256,0.02913064106557249,79
201,10.33245038986206,0.6046849531112211,0.13831548690795897,0.02406604922459457,entropy,sqrt,2,5,200,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.897196261682243,0.9532710280373832,0.9470404984423676,0.9065420560747663,0.9626168224299065,0.9333333333333332,0.026330899201389958,45
202,20.361615896224976,0.9957891138443483,0.178572940826416,0.008585159022618352,entropy,sqrt,2,5,400,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400}",0.9065420560747663,0.9532710280373832,0.9470404984423676,0.9065420560747663,0.9595015576323987,0.9345794392523364,0.023229098918762927,33
203,40.77676830291748,2.667928353991443,0.21887426376342772,0.014944318719951267,entropy,sqrt,2,5,800,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 800}",0.9065420560747663,0.9532710280373832,0.9470404984423676,0.9065420560747663,0.9626168224299065,0.9352024922118382,0.023920690118943887,25
204,82.75952396392822,3.5902051394896897,0.3648363590240479,0.03942227874544938,entropy,sqrt,2,5,1600,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1600}",0.9065420560747663,0.9532710280373832,0.9501557632398754,0.9065420560747663,0.9595015576323987,0.935202492211838,0.023593889381634255,27
205,5.087371826171875,0.35135100004999775,0.11965041160583496,0.02374233727798772,entropy,sqrt,2,10,100,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.9096573208722741,0.9501557632398754,0.9283489096573209,0.8878504672897196,0.9657320872274143,0.928348909657321,0.027794028689340142,85
206,10.47971339225769,0.642873610810983,0.16223578453063964,0.012032165984480996,entropy,sqrt,2,10,200,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.9096573208722741,0.9439252336448598,0.9376947040498442,0.897196261682243,0.9657320872274143,0.930841121495327,0.024561250273429317,67
207,20.25685405731201,1.4986308457172677,0.1639228343963623,0.024940814837626408,entropy,sqrt,2,10,400,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 400}",0.9158878504672897,0.9439252336448598,0.9376947040498442,0.9065420560747663,0.9657320872274143,0.933956386292835,0.02098125637443332,37
208,40.686461210250854,1.2651890796894818,0.2249600410461426,0.012956621865539425,entropy,sqrt,2,10,800,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 800}",0.9096573208722741,0.9532710280373832,0.9439252336448598,0.9096573208722741,0.9657320872274143,0.936448598130841,0.02294324316451336,17
209,81.27428259849549,3.443718293368627,0.37490358352661135,0.016659779326945245,entropy,sqrt,2,10,1600,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1600}",0.9127725856697819,0.9439252336448598,0.940809968847352,0.9065420560747663,0.9595015576323987,0.9327102803738316,0.01995715561127348,47
210,4.861586952209473,0.35976557720759506,0.11676545143127441,0.012335598523150096,entropy,sqrt,4,2,100,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.9065420560747663,0.956386292834891,0.940809968847352,0.897196261682243,0.9626168224299065,0.9327102803738316,0.02633089920138996,47
211,9.932030200958252,0.3838490891522612,0.13704395294189453,0.020091882725629485,entropy,sqrt,4,2,200,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.9096573208722741,0.9532710280373832,0.940809968847352,0.897196261682243,0.9532710280373832,0.930841121495327,0.023178909953567944,67
212,19.74232316017151,0.580328840787758,0.1648326873779297,0.01374637677747972,entropy,sqrt,4,2,400,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 400}",0.9096573208722741,0.9501557632398754,0.940809968847352,0.9034267912772586,0.9532710280373832,0.9314641744548287,0.020851340225148302,57
213,38.48210887908935,1.1804505684415656,0.24556388854980468,0.012372089347878687,entropy,sqrt,4,2,800,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 800}",0.9065420560747663,0.9501557632398754,0.940809968847352,0.9034267912772586,0.956386292834891,0.9314641744548287,0.02220377530368282,57
214,77.57200946807862,3.699223861618466,0.37229413986206056,0.015525670046770409,entropy,sqrt,4,2,1600,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1600}",0.9065420560747663,0.9501557632398754,0.940809968847352,0.9034267912772586,0.9532710280373832,0.930841121495327,0.021529162047565106,67
215,5.038552522659302,0.2787329528180471,0.13029632568359376,0.020224368205049584,entropy,sqrt,4,5,100,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.9065420560747663,0.956386292834891,0.940809968847352,0.897196261682243,0.9626168224299065,0.9327102803738316,0.02633089920138996,47
216,9.707883501052857,0.7027004687791564,0.15084228515625,0.025203157203978338,entropy,sqrt,4,5,200,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.9096573208722741,0.9532710280373832,0.940809968847352,0.897196261682243,0.9532710280373832,0.930841121495327,0.023178909953567944,67
217,19.383902072906494,0.8341074343375612,0.1947227954864502,0.0226589772983081,entropy,sqrt,4,5,400,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 400}",0.9096573208722741,0.9501557632398754,0.940809968847352,0.9034267912772586,0.9532710280373832,0.9314641744548287,0.020851340225148302,57
218,39.02032618522644,1.8110248814560956,0.21851158142089844,0.01582372757613901,entropy,sqrt,4,5,800,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 800}",0.9065420560747663,0.9501557632398754,0.940809968847352,0.9034267912772586,0.956386292834891,0.9314641744548287,0.02220377530368282,57
219,77.14101185798646,2.635803303535198,0.3604894638061523,0.03736835291405679,entropy,sqrt,4,5,1600,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1600}",0.9065420560747663,0.9501557632398754,0.940809968847352,0.9034267912772586,0.9532710280373832,0.930841121495327,0.021529162047565106,67
220,5.313293075561523,0.3094883493886298,0.11087551116943359,0.01375983611861465,entropy,sqrt,4,10,100,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.9034267912772586,0.956386292834891,0.9439252336448598,0.8940809968847352,0.9626168224299065,0.9320872274143301,0.02803045951202989,53
221,9.889929008483886,0.5619223249906409,0.14306058883666992,0.01567095137403692,entropy,sqrt,4,10,200,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.9096573208722741,0.9532710280373832,0.9314641744548287,0.8909657320872274,0.9532710280373832,0.9277258566978194,0.024482096827898446,89
222,19.185854530334474,0.8791070375521273,0.17094931602478028,0.02825657022770573,entropy,sqrt,4,10,400,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 400}",0.9096573208722741,0.9532710280373832,0.9345794392523364,0.9034267912772586,0.9532710280373832,0.930841121495327,0.021073563271386625,67
223,38.36452045440674,1.8007314286205323,0.22093982696533204,0.02708702714188253,entropy,sqrt,4,10,800,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 800}",0.9065420560747663,0.9501557632398754,0.940809968847352,0.8940809968847352,0.9532710280373832,0.9289719626168225,0.024082427526589022,83
224,76.81318621635437,4.3433979286547215,0.3745704174041748,0.03055639941757901,entropy,sqrt,4,10,1600,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1600}",0.9065420560747663,0.956386292834891,0.9376947040498442,0.9003115264797508,0.9501557632398754,0.9302180685358256,0.022773416676008806,79
225,4.665929651260376,0.2117054485657298,0.11527886390686035,0.01269321460369486,entropy,sqrt,8,2,100,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 100}",0.9034267912772586,0.9439252336448598,0.9345794392523364,0.8909657320872274,0.9470404984423676,0.92398753894081,0.022602314202139633,104
226,8.813634204864503,0.34466369265679425,0.15082955360412598,0.013550815071894989,entropy,sqrt,8,2,200,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 200}",0.9003115264797508,0.9501557632398754,0.9345794392523364,0.8909657320872274,0.9439252336448598,0.92398753894081,0.02385568812346,104
227,18.232125997543335,0.9648617287556897,0.18791484832763672,0.020078957022575658,entropy,sqrt,8,2,400,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 400}",0.897196261682243,0.9501557632398754,0.9283489096573209,0.8909657320872274,0.9439252336448598,0.9221183800623052,0.024050167059961103,131
228,35.009055376052856,0.9541982518947132,0.21892352104187013,0.027747658853208377,entropy,sqrt,8,2,800,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 800}",0.9003115264797508,0.9501557632398754,0.9314641744548287,0.8909657320872274,0.9439252336448598,0.9233644859813083,0.02361033684921672,119
229,69.48560237884521,3.21792014359271,0.34385290145874026,0.03518509965297803,entropy,sqrt,8,2,1600,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 1600}",0.897196261682243,0.9501557632398754,0.9283489096573209,0.8878504672897196,0.9439252336448598,0.9214953271028037,0.02487534551735468,139
230,4.522259330749511,0.21565612238431947,0.11900300979614258,0.017834181494643393,entropy,sqrt,8,5,100,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 100}",0.9034267912772586,0.9439252336448598,0.9345794392523364,0.8909657320872274,0.9470404984423676,0.92398753894081,0.022602314202139633,104
231,8.932649421691895,0.4610155476745818,0.1462845802307129,0.014625101824658206,entropy,sqrt,8,5,200,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 200}",0.9003115264797508,0.9501557632398754,0.9345794392523364,0.8909657320872274,0.9439252336448598,0.92398753894081,0.02385568812346,104
232,17.676325941085814,0.933895198840314,0.1714919090270996,0.011779061826852379,entropy,sqrt,8,5,400,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 400}",0.897196261682243,0.9501557632398754,0.9283489096573209,0.8909657320872274,0.9439252336448598,0.9221183800623052,0.024050167059961103,131
233,35.52221570014954,0.9423383419215245,0.2071629524230957,0.04676606862885397,entropy,sqrt,8,5,800,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 800}",0.9003115264797508,0.9501557632398754,0.9314641744548287,0.8909657320872274,0.9439252336448598,0.9233644859813083,0.02361033684921672,119
234,69.74202556610108,2.1537554701537136,0.33144192695617675,0.04482337259157671,entropy,sqrt,8,5,1600,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 1600}",0.897196261682243,0.9501557632398754,0.9283489096573209,0.8878504672897196,0.9439252336448598,0.9214953271028037,0.02487534551735468,139
235,4.530456304550171,0.1978516786611162,0.14486517906188964,0.012494852556197459,entropy,sqrt,8,10,100,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 100}",0.9034267912772586,0.9439252336448598,0.9345794392523364,0.8909657320872274,0.9470404984423676,0.92398753894081,0.022602314202139633,104
236,8.898715114593506,0.4681421540014208,0.13812737464904784,0.01142174413478776,entropy,sqrt,8,10,200,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 200}",0.9003115264797508,0.9501557632398754,0.9345794392523364,0.8909657320872274,0.9439252336448598,0.92398753894081,0.02385568812346,104
237,17.24596858024597,1.3858874003648582,0.15371580123901368,0.0306526249421337,entropy,sqrt,8,10,400,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 400}",0.897196261682243,0.9501557632398754,0.9283489096573209,0.8909657320872274,0.9439252336448598,0.9221183800623052,0.024050167059961103,131
238,35.655353689193724,0.9245825885632415,0.22129321098327637,0.03363104725858024,entropy,sqrt,8,10,800,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 800}",0.9003115264797508,0.9501557632398754,0.9314641744548287,0.8909657320872274,0.9439252336448598,0.9233644859813083,0.02361033684921672,119
239,69.61881408691406,2.328689281544625,0.33423304557800293,0.029103111205026184,entropy,sqrt,8,10,1600,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 1600}",0.897196261682243,0.9501557632398754,0.9283489096573209,0.8878504672897196,0.9439252336448598,0.9214953271028037,0.02487534551735468,139
240,0.006319999694824219,0.0006839216033634619,0.0,0.0,log_loss,auto,1,2,100,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",,,,,,,,181
241,0.006736135482788086,0.002313701005122739,0.0,0.0,log_loss,auto,1,2,200,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",,,,,,,,181
242,0.007460355758666992,0.002520029379570165,0.0,0.0,log_loss,auto,1,2,400,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400}",,,,,,,,181
243,0.00957632064819336,0.005042101246868732,0.0,0.0,log_loss,auto,1,2,800,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 800}",,,,,,,,181
244,0.007659149169921875,0.004049957510138842,0.0,0.0,log_loss,auto,1,2,1600,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1600}",,,,,,,,181
245,0.017153120040893553,0.014682105998323787,0.0,0.0,log_loss,auto,1,5,100,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,,,181
246,0.005531692504882812,7.727978472328562e-05,0.0,0.0,log_loss,auto,1,5,200,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,,,181
247,0.012495994567871094,0.008277380663476,0.0,0.0,log_loss,auto,1,5,400,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400}",,,,,,,,181
248,0.010815143585205078,0.007179424999317511,0.0,0.0,log_loss,auto,1,5,800,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 800}",,,,,,,,181
249,0.007732963562011719,0.004893035175059224,0.0,0.0,log_loss,auto,1,5,1600,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1600}",,,,,,,,181
250,0.008640480041503907,0.0043430080196365135,0.0,0.0,log_loss,auto,1,10,100,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,,,181
251,0.011450672149658203,0.0062089620256741695,0.0,0.0,log_loss,auto,1,10,200,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,,,181
252,0.00997614860534668,0.004244980099232913,0.0,0.0,log_loss,auto,1,10,400,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 400}",,,,,,,,181
253,0.01076502799987793,0.004083761887910539,0.0,0.0,log_loss,auto,1,10,800,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 800}",,,,,,,,181
254,0.009061241149902343,0.0048916000276809,0.0,0.0,log_loss,auto,1,10,1600,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1600}",,,,,,,,181
255,0.01065373420715332,0.004491402489966928,0.0,0.0,log_loss,auto,2,2,100,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",,,,,,,,181
256,0.010193061828613282,0.004476726697624991,0.0,0.0,log_loss,auto,2,2,200,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",,,,,,,,181
257,0.008571720123291016,0.004379426627091382,0.0,0.0,log_loss,auto,2,2,400,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400}",,,,,,,,181
258,0.007387542724609375,0.003787652289678347,0.0,0.0,log_loss,auto,2,2,800,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 800}",,,,,,,,181
259,0.008887004852294923,0.004974802542293305,0.0,0.0,log_loss,auto,2,2,1600,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1600}",,,,,,,,181
260,0.008952569961547852,0.0048535944369802,0.0,0.0,log_loss,auto,2,5,100,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,,,181
261,0.011722755432128907,0.005249362266407677,0.0,0.0,log_loss,auto,2,5,200,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,,,181
262,0.009803485870361329,0.0049962362417185595,0.0,0.0,log_loss,auto,2,5,400,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400}",,,,,,,,181
263,0.007260751724243164,0.003404836351764102,0.0,0.0,log_loss,auto,2,5,800,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 800}",,,,,,,,181
264,0.00880446434020996,0.005969414068178283,0.0,0.0,log_loss,auto,2,5,1600,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1600}",,,,,,,,181
265,0.009539175033569335,0.00468841519168691,0.0,0.0,log_loss,auto,2,10,100,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,,,181
266,0.011189556121826172,0.00792843016218806,0.0,0.0,log_loss,auto,2,10,200,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,,,181
267,0.00897064208984375,0.00490563661420759,0.0,0.0,log_loss,auto,2,10,400,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 400}",,,,,,,,181
268,0.011398935317993164,0.005170922165821064,0.0,0.0,log_loss,auto,2,10,800,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 800}",,,,,,,,181
269,0.006902933120727539,0.0023574620870176737,0.0,0.0,log_loss,auto,2,10,1600,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1600}",,,,,,,,181
270,0.006892061233520508,0.004175984074174387,0.0,0.0,log_loss,auto,4,2,100,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",,,,,,,,181
271,0.012916946411132812,0.0074474084168038935,0.0,0.0,log_loss,auto,4,2,200,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",,,,,,,,181
272,0.009040737152099609,0.00420728006686325,0.0,0.0,log_loss,auto,4,2,400,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 400}",,,,,,,,181
273,0.009019422531127929,0.0052792618039787,0.0,0.0,log_loss,auto,4,2,800,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 800}",,,,,,,,181
274,0.009219169616699219,0.004980527739348619,0.0,0.0,log_loss,auto,4,2,1600,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1600}",,,,,,,,181
275,0.00946359634399414,0.003920652355379132,0.0,0.0,log_loss,auto,4,5,100,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,,,181
276,0.011078453063964844,0.0072400887043898715,0.0,0.0,log_loss,auto,4,5,200,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,,,181
277,0.011607551574707031,0.0069801890339010395,0.0,0.0,log_loss,auto,4,5,400,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 400}",,,,,,,,181
278,0.017078256607055663,0.008363380743983417,0.0,0.0,log_loss,auto,4,5,800,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 800}",,,,,,,,181
279,0.015138483047485352,0.006445839940720066,0.0,0.0,log_loss,auto,4,5,1600,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1600}",,,,,,,,181
280,0.008142709732055664,0.004197745012917492,0.0,0.0,log_loss,auto,4,10,100,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,,,181
281,0.008818244934082032,0.00494843079761913,0.0,0.0,log_loss,auto,4,10,200,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,,,181
282,0.008761739730834961,0.004485940597940708,0.0,0.0,log_loss,auto,4,10,400,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 400}",,,,,,,,181
283,0.012778806686401366,0.007532030757652175,0.0,0.0,log_loss,auto,4,10,800,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 800}",,,,,,,,181
284,0.006106328964233398,0.002223357363863304,0.0,0.0,log_loss,auto,4,10,1600,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1600}",,,,,,,,181
285,0.014462661743164063,0.009785458943958032,0.0,0.0,log_loss,auto,8,2,100,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 100}",,,,,,,,181
286,0.013497400283813476,0.0075494211716310555,0.0,0.0,log_loss,auto,8,2,200,"{'criterion': 'log_loss', 'max_features': 'auto', 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 200}",,,,,,,,181
